proposal_id,family,target,target_name,description,parameter_json
PP0299,F08_age_conditioned_be,G2,SCA GOLD,SCA GOLD: 保有24バー(M15=6h)以降かつピーク0.5ATRで建値へ,"{""PprotArmAfterBars"": 24, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 8, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0300,F08_age_conditioned_be,G2,SCA GOLD,SCA GOLD: 保有24バー(M15=6h)以降かつピーク0.75ATRで建値へ,"{""PprotArmAfterBars"": 24, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.75, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 8, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0301,F08_age_conditioned_be,G2,SCA GOLD,SCA GOLD: 保有32バー(M15=8h)以降かつピーク0.25ATRで建値へ,"{""PprotArmAfterBars"": 32, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.25, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 8, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0302,F08_age_conditioned_be,G2,SCA GOLD,SCA GOLD: 保有32バー(M15=8h)以降かつピーク0.5ATRで建値へ,"{""PprotArmAfterBars"": 32, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 8, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0303,F08_age_conditioned_be,G2,SCA GOLD,SCA GOLD: 保有32バー(M15=8h)以降かつピーク0.75ATRで建値へ,"{""PprotArmAfterBars"": 32, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.75, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": 0.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 8, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0304,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有8バー(H4=32h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0305,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有8バー(H4=32h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0306,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有8バー(H4=32h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0307,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有12バー(H4=48h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 12, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0308,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有12バー(H4=48h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 12, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0309,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有12バー(H4=48h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 12, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0310,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有16バー(H4=64h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0311,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有16バー(H4=64h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0312,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有16バー(H4=64h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0313,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有24バー(H4=96h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 24, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0314,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有24バー(H4=96h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 24, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0315,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有24バー(H4=96h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 24, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0316,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有32バー(H4=128h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 32, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0317,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有32バー(H4=128h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 32, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0318,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有32バー(H4=128h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 32, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0319,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有48バー(H4=192h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 48, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0320,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有48バー(H4=192h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 48, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0321,F09_age_tighten,G1,PB GOLD,PB GOLD: 保有48バー(H4=192h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 48, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0322,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有8バー(M15=2h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0323,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有8バー(M15=2h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0324,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有8バー(M15=2h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 8, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0325,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有16バー(M15=4h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0326,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有16バー(M15=4h)経過でSLを1.0ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 1.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0327,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有16バー(M15=4h)経過でSLを1.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 16, ""PprotTightenSLATR"": 1.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0328,F09_age_tighten,G2,SCA GOLD,SCA GOLD: 保有24バー(M15=6h)経過でSLを0.5ATRまで圧縮,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 9, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 24, ""PprotTightenSLATR"": 0.5, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
