2026-08-30T23:28:41+00:00 BASELINE_OOS {'net': 47340.0, 'pf': 1.3077, 'dd': 1.8676, 'trades': 329}
2026-08-30T23:28:41+00:00 BASELINE_IS {'net': 417882.0, 'pf': 2.2542, 'dd': 3.7942, 'trades': 301}
2026-08-30T23:28:41+00:00 DRIVER_START proposals=4 already_done=0 terminals=2
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0050 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0051 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0052 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0053 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0054 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0055 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0056 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0057 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0058 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0059 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0060 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0061 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0062 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0063 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0064 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0065 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0066 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0067 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0068 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0069 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0070 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0071 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0072 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0073 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0074 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0075 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0076 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0077 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0078 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0079 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0080 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0081 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0082 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0083 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0084 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0085 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0086 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0087 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0088 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0089 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0090 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0091 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0092 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0093 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0094 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0095 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0096 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0097 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0098 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0099 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0100 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0101 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0102 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0103 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0104 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0105 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0106 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0107 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0108 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0109 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0110 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0111 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0112 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0113 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0114 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0115 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0116 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0117 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0118 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0119 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0120 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0121 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0122 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0123 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0124 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0125 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0126 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0127 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0128 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0129 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0130 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0131 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0132 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0133 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0134 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0135 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0136 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0137 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0138 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0139 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0140 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0141 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0142 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0143 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0144 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0145 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0146 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0147 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0148 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0149 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0150 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0151 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0152 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0153 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0154 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0155 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0156 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0157 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0158 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0159 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0160 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0161 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0162 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0163 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0164 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0165 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0166 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0167 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0168 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0169 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0170 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0171 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0172 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0173 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0174 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0175 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0176 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0177 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0178 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0179 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0180 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0181 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0182 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0183 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0184 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0185 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0186 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0187 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0188 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0189 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0190 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0191 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0192 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0193 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0194 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0195 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0196 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0197 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0198 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0199 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0200 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0201 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0202 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0203 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0204 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0205 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0206 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0207 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0208 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0209 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0210 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0211 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0212 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0213 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0214 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0215 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0216 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0217 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0218 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0219 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0220 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0221 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0222 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0223 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0224 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0225 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0226 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0227 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0228 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0229 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0230 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0231 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0232 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0233 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0234 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0235 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0236 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0237 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0238 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0239 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0240 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0241 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0242 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0243 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0244 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0245 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0246 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0247 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0248 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0249 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0250 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0251 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0252 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0253 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0254 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0255 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0256 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0257 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0258 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0259 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0260 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0261 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0262 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0263 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0264 window=IS
2026-09-01T20:43:33+00:00 SKIP_EXISTING id=PP0265 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0266 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0267 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0268 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0269 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0270 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0271 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0272 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0273 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0274 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0275 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0276 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0277 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0278 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0279 window=IS
2026-09-01T20:43:34+00:00 SKIP_EXISTING id=PP0280 window=IS
2026-09-01T20:43:34+00:00 RUN_START id=PP0281 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:43:58+00:00 RUN_START id=PP0282 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:45:48+00:00 RUN_END id=PP0281 window=IS decision=IS_REJECT elapsed=134.011s
2026-09-01T20:45:48+00:00 GATE_SKIP id=PP0281 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:45:48+00:00 RUN_START id=PP0283 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:46:17+00:00 RUN_END id=PP0282 window=IS decision=IS_REJECT elapsed=138.755s
2026-09-01T20:46:17+00:00 GATE_SKIP id=PP0282 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:46:17+00:00 RUN_START id=PP0284 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:48:07+00:00 RUN_END id=PP0283 window=IS decision=IS_REJECT elapsed=138.901s
2026-09-01T20:48:07+00:00 GATE_SKIP id=PP0283 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:48:07+00:00 RUN_START id=PP0285 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:48:36+00:00 RUN_END id=PP0284 window=IS decision=IS_REJECT elapsed=138.679s
2026-09-01T20:48:36+00:00 GATE_SKIP id=PP0284 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:48:36+00:00 RUN_START id=PP0286 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:50:26+00:00 RUN_END id=PP0285 window=IS decision=IS_REJECT elapsed=138.887s
2026-09-01T20:50:26+00:00 GATE_SKIP id=PP0285 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:50:26+00:00 RUN_START id=PP0287 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:50:50+00:00 RUN_END id=PP0286 window=IS decision=IS_REJECT elapsed=133.672s
2026-09-01T20:50:50+00:00 GATE_SKIP id=PP0286 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:50:50+00:00 RUN_START id=PP0288 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:52:40+00:00 RUN_END id=PP0287 window=IS decision=IS_REJECT elapsed=133.868s
2026-09-01T20:52:40+00:00 GATE_SKIP id=PP0287 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:52:40+00:00 RUN_START id=PP0289 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:52:59+00:00 RUN_END id=PP0288 window=IS decision=IS_REJECT elapsed=128.672s
2026-09-01T20:52:59+00:00 GATE_SKIP id=PP0288 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:52:59+00:00 RUN_START id=PP0290 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:55:00+00:00 RUN_END id=PP0289 window=IS decision=IS_REJECT elapsed=138.985s
2026-09-01T20:55:00+00:00 GATE_SKIP id=PP0289 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:55:00+00:00 RUN_START id=PP0291 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:55:18+00:00 RUN_END id=PP0290 window=IS decision=IS_REJECT elapsed=138.659s
2026-09-01T20:55:18+00:00 GATE_SKIP id=PP0290 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:55:18+00:00 RUN_START id=PP0292 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:57:29+00:00 RUN_END id=PP0291 window=IS decision=IS_REJECT elapsed=148.948s
2026-09-01T20:57:29+00:00 GATE_SKIP id=PP0291 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:57:29+00:00 RUN_START id=PP0293 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T20:57:42+00:00 RUN_END id=PP0292 window=IS decision=IS_REJECT elapsed=143.654s
2026-09-01T20:57:42+00:00 GATE_SKIP id=PP0292 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:57:42+00:00 RUN_START id=PP0294 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T20:59:53+00:00 RUN_END id=PP0293 window=IS decision=IS_REJECT elapsed=144.01s
2026-09-01T20:59:53+00:00 GATE_SKIP id=PP0293 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:59:53+00:00 RUN_START id=PP0295 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T21:00:06+00:00 RUN_END id=PP0294 window=IS decision=IS_REJECT elapsed=143.615s
2026-09-01T21:00:06+00:00 GATE_SKIP id=PP0294 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:00:06+00:00 RUN_START id=PP0296 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T21:02:17+00:00 RUN_END id=PP0295 window=IS decision=IS_REJECT elapsed=143.815s
2026-09-01T21:02:17+00:00 GATE_SKIP id=PP0295 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:02:17+00:00 RUN_START id=PP0297 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T21:02:20+00:00 RUN_END id=PP0296 window=IS decision=IS_REJECT elapsed=133.47s
2026-09-01T21:02:20+00:00 GATE_SKIP id=PP0296 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:02:20+00:00 RUN_START id=PP0298 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T21:04:37+00:00 RUN_END id=PP0297 window=IS decision=IS_REJECT elapsed=138.859s
2026-09-01T21:04:37+00:00 GATE_SKIP id=PP0297 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:04:37+00:00 RUN_START id=PP0299 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T21:04:39+00:00 RUN_END id=PP0298 window=IS decision=IS_REJECT elapsed=138.646s
2026-09-01T21:04:39+00:00 GATE_SKIP id=PP0298 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:04:39+00:00 RUN_START id=PP0300 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T21:06:51+00:00 RUN_END id=PP0299 window=IS decision=IS_REJECT elapsed=134.03s
2026-09-01T21:06:51+00:00 GATE_SKIP id=PP0299 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:06:51+00:00 RUN_START id=PP0301 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T21:06:53+00:00 RUN_END id=PP0300 window=IS decision=IS_REJECT elapsed=133.611s
2026-09-01T21:06:53+00:00 GATE_SKIP id=PP0300 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:06:53+00:00 RUN_START id=PP0302 window=IS terminal=BT1 family=F08_age_conditioned_be
2026-09-01T21:09:15+00:00 RUN_END id=PP0301 window=IS decision=IS_REJECT elapsed=143.734s
2026-09-01T21:09:15+00:00 GATE_SKIP id=PP0301 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:09:15+00:00 RUN_START id=PP0303 window=IS terminal=PROD family=F08_age_conditioned_be
2026-09-01T21:09:17+00:00 RUN_END id=PP0302 window=IS decision=IS_REJECT elapsed=143.636s
2026-09-01T21:09:17+00:00 GATE_SKIP id=PP0302 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:09:17+00:00 RUN_START id=PP0304 window=IS terminal=BT1 family=F09_age_tighten
2026-09-01T21:11:26+00:00 RUN_END id=PP0304 window=IS decision=IS_REJECT elapsed=128.602s
2026-09-01T21:11:26+00:00 GATE_SKIP id=PP0304 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:11:26+00:00 RUN_START id=PP0305 window=IS terminal=BT1 family=F09_age_tighten
2026-09-01T21:11:34+00:00 RUN_END id=PP0303 window=IS decision=IS_REJECT elapsed=138.758s
2026-09-01T21:11:34+00:00 GATE_SKIP id=PP0303 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:11:34+00:00 RUN_START id=PP0306 window=IS terminal=PROD family=F09_age_tighten
2026-09-01T21:13:34+00:00 RUN_END id=PP0305 window=IS decision=IS_REJECT elapsed=128.551s
2026-09-01T21:13:34+00:00 GATE_SKIP id=PP0305 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:13:34+00:00 RUN_START id=PP0307 window=IS terminal=BT1 family=F09_age_tighten
2026-09-01T21:13:48+00:00 RUN_END id=PP0306 window=IS decision=IS_REJECT elapsed=133.668s
2026-09-01T21:13:48+00:00 GATE_SKIP id=PP0306 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:13:48+00:00 RUN_START id=PP0308 window=IS terminal=PROD family=F09_age_tighten
2026-09-01T21:15:43+00:00 RUN_END id=PP0307 window=IS decision=IS_REJECT elapsed=128.604s
2026-09-01T21:15:43+00:00 GATE_SKIP id=PP0307 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T21:15:43+00:00 RUN_START id=PP0309 window=IS terminal=BT1 family=F09_age_tighten
2026-09-01T21:16:02+00:00 RUN_END id=PP0308 window=IS decision=IS_REJECT elapsed=133.728s
