id,family,overview,rationale,test_method,variation,classification,status,parameter_json,reason,is_net_jpy,is_pf,is_dd_jpy,oos_net_jpy,oos_pf,oos_dd_jpy,effective_lots,run_id,updated_at
GDD29_14,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":17}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":17}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_14_20260815123411_f0a45a,2026-08-15T03:34:11+00:00
GDD29_15,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":18}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":18}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_15_20260815123411_21532d,2026-08-15T03:34:11+00:00
GDD29_16,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":19}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":19}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_16_20260815123411_72a248,2026-08-15T03:34:11+00:00
GDD29_17,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":20}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":20}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_17_20260815123411_dd2a88,2026-08-15T03:34:11+00:00
GDD29_18,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":21}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":21}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_18_20260815123411_f0dd2f,2026-08-15T03:34:11+00:00
GDD29_19,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":22}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":22}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_19_20260815123411_83d1d8,2026-08-15T03:34:11+00:00
GDD29_20,sca_range_end,SCAレンジ終了時刻を変更,欧州前レンジ定義を調整,終了時刻input実測,"{""GoldLabSCARangeEnd"":23}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabSCARangeEnd"":23}",family has no verified SIMVERIFY activation: sca_range_end,,,,,,,,gdda_is_gdd29_20_20260815123411_8a7581,2026-08-15T03:34:11+00:00
GDD30_01,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":62}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDSCAWeekMask"":62}","IS net=331176.79 (1.000x), PF=1.871883 (1.000x), DD=32052.72円/32.05272pt (1.000x); baseline net=331176.79, PF=1.871883, DD=32052.72円",331176.79,1.8718825447675405,32052.719999999972,,,,0.01|0.02,gdda_is_gdd30_01_20260815123411_0a2e1e,2026-08-15T03:35:17+00:00
GDD30_02,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":61}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":61}","OOS net=34169.52 (0.569x), PF=1.262953 (0.905x), DD=18218.81円/18.21881pt (1.320x); baseline net=60050.52, PF=1.396192, DD=13806.08円",295482.81,1.9327557024677762,26173.800000000017,34169.520000000004,1.2629532255279223,18218.810000000027,0.01|0.02,gdda_oos_gdd30_02_20260815123622_68f2f5,2026-08-15T03:37:08+00:00
GDD30_03,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":59}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":59}","OOS net=43023.77 (0.716x), PF=1.343361 (0.962x), DD=17588.93円/17.58893pt (1.274x); baseline net=60050.52, PF=1.396192, DD=13806.08円",268585.14,1.8313799724094106,32052.719999999972,43023.770000000004,1.3433608748151467,17588.930000000022,0.01|0.02,gdda_oos_gdd30_03_20260815123813_d75959,2026-08-15T03:38:59+00:00
GDD30_04,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":55}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDSCAWeekMask"":55}","OOS net=74833.35 (1.246x), PF=1.632655 (1.169x), DD=11612.23円/11.61223pt (0.841x); baseline net=60050.52, PF=1.396192, DD=13806.08円",307287.39999999997,1.901187340276837,32052.719999999972,74833.35,1.6326549470252347,11612.229999999981,0.01|0.02|0.05,gdda_xm5_gdd30_04_20260815124050_dcb19c,2026-08-15T03:49:10+00:00
GDD30_05,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":47}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":47}","OOS net=36576.56 (0.609x), PF=1.285548 (0.921x), DD=18501.39円/18.50139pt (1.340x); baseline net=60050.52, PF=1.396192, DD=13806.08円",279633.88,1.8883470078039581,32052.719999999972,36576.560000000005,1.2855475537991194,18501.39000000003,0.01|0.02,gdda_oos_gdd30_05_20260815125016_292eff,2026-08-15T03:51:01+00:00
GDD30_06,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":60}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":60}","OOS net=34169.52 (0.569x), PF=1.262953 (0.905x), DD=18218.81円/18.21881pt (1.320x); baseline net=60050.52, PF=1.396192, DD=13806.08円",295482.81,1.9327557024677762,26173.800000000017,34169.520000000004,1.2629532255279223,18218.810000000027,0.01|0.02,gdda_oos_gdd30_06_20260815125207_60260f,2026-08-15T03:52:52+00:00
GDD30_07,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":58}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":58}","OOS net=43023.77 (0.716x), PF=1.343361 (0.962x), DD=17588.93円/17.58893pt (1.274x); baseline net=60050.52, PF=1.396192, DD=13806.08円",268585.14,1.8313799724094106,32052.719999999972,43023.770000000004,1.3433608748151467,17588.930000000022,0.01|0.02,gdda_oos_gdd30_07_20260815125357_95fdb9,2026-08-15T03:54:43+00:00
GDD30_08,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":54}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDSCAWeekMask"":54}","OOS net=74833.35 (1.246x), PF=1.632655 (1.169x), DD=11612.23円/11.61223pt (0.841x); baseline net=60050.52, PF=1.396192, DD=13806.08円",307287.39999999997,1.901187340276837,32052.719999999972,74833.35,1.6326549470252347,11612.229999999981,0.01|0.02|0.05,gdda_xm5_gdd30_08_20260815125634_680fe8,2026-08-15T04:05:09+00:00
GDD30_09,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":46}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":46}","OOS net=36576.56 (0.609x), PF=1.285548 (0.921x), DD=18501.39円/18.50139pt (1.340x); baseline net=60050.52, PF=1.396192, DD=13806.08円",279633.88,1.8883470078039581,32052.719999999972,36576.560000000005,1.2855475537991194,18501.39000000003,0.01|0.02,gdda_oos_gdd30_09_20260815131138_5d2023,2026-08-15T04:12:24+00:00
GDD30_10,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":57}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDSCAWeekMask"":57}","IS net=232891.16 (0.703x), PF=1.895724 (1.013x), DD=28555.83円/28.55583pt (0.891x); baseline net=331176.79, PF=1.871883, DD=32052.72円",232891.16,1.8957243787238731,28555.829999999987,,,,0.01|0.02,gdda_is_gdd30_10_20260815131224_9d70f9,2026-08-15T04:13:29+00:00
GDD30_11,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":53}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDSCAWeekMask"":53}","OOS net=48952.35 (0.815x), PF=1.506435 (1.079x), DD=11322.81円/11.32281pt (0.820x); baseline net=60050.52, PF=1.396192, DD=13806.08円",271593.42,1.9772207772245336,21133.83000000003,48952.35,1.5064347227669395,11322.809999999983,0.01|0.02|0.05,gdda_xm5_gdd30_11_20260815131520_90e683,2026-08-15T04:23:41+00:00
GDD30_12,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":45}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":45}","OOS net=10695.56 (0.178x), PF=1.100457 (0.788x), DD=26149.70円/26.14970pt (1.894x); baseline net=60050.52, PF=1.396192, DD=13806.08円",243939.9,1.9690778855056692,19072.380000000005,10695.560000000001,1.1004572042782104,26149.70000000004,0.01|0.02,gdda_oos_gdd30_12_20260815132446_d3f543,2026-08-15T04:25:32+00:00
GDD30_13,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":51}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDSCAWeekMask"":51}","IS net=244695.75 (0.739x), PF=1.861002 (0.994x), DD=32052.72円/32.05272pt (1.000x); baseline net=331176.79, PF=1.871883, DD=32052.72円",244695.75,1.8610015370569426,32052.719999999972,,,,0.01|0.02,gdda_is_gdd30_13_20260815132532_ffdf5d,2026-08-15T04:26:37+00:00
GDD30_14,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":43}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDSCAWeekMask"":43}","IS net=217042.23 (0.655x), PF=1.841254 (0.984x), DD=32218.78円/32.21878pt (1.005x); baseline net=331176.79, PF=1.871883, DD=32052.72円",217042.22999999998,1.8412542357824107,32218.77999999997,,,,0.01|0.02,gdda_is_gdd30_14_20260815132637_81e573,2026-08-15T04:27:43+00:00
GDD30_15,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":39}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDSCAWeekMask"":39}","OOS net=51359.39 (0.855x), PF=1.541719 (1.104x), DD=11325.46円/11.32546pt (0.820x); baseline net=60050.52, PF=1.396192, DD=13806.08円",255744.49,1.926880643288959,32052.719999999972,51359.39,1.5417188597610756,11325.460000000006,0.01|0.02|0.05,gdda_xm5_gdd30_15_20260815132934_ba766a,2026-08-15T04:38:34+00:00
GDD30_16,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":30}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDSCAWeekMask"":30}","IS net=331176.79 (1.000x), PF=1.871883 (1.000x), DD=32052.72円/32.05272pt (1.000x); baseline net=331176.79, PF=1.871883, DD=32052.72円",331176.79,1.8718825447675405,32052.719999999972,,,,0.01|0.02,gdda_is_gdd30_16_20260815133834_82ffea,2026-08-15T04:45:07+00:00
GDD30_17,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":29}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":29}","OOS net=34169.52 (0.569x), PF=1.262953 (0.905x), DD=18218.81円/18.21881pt (1.320x); baseline net=60050.52, PF=1.396192, DD=13806.08円",295482.81,1.9327557024677762,26173.800000000017,34169.520000000004,1.2629532255279223,18218.810000000027,0.01|0.02,gdda_oos_gdd30_17_20260815134613_63e9e4,2026-08-15T04:46:58+00:00
GDD30_18,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":27}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":27}","OOS net=43023.77 (0.716x), PF=1.343361 (0.962x), DD=17588.93円/17.58893pt (1.274x); baseline net=60050.52, PF=1.396192, DD=13806.08円",268585.14,1.8313799724094106,32052.719999999972,43023.770000000004,1.3433608748151467,17588.930000000022,0.01|0.02,gdda_oos_gdd30_18_20260815134804_4b33f5,2026-08-15T04:48:49+00:00
GDD30_19,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":23}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDSCAWeekMask"":23}","OOS net=74833.35 (1.246x), PF=1.632655 (1.169x), DD=11612.23円/11.61223pt (0.841x); baseline net=60050.52, PF=1.396192, DD=13806.08円",307287.39999999997,1.901187340276837,32052.719999999972,74833.35,1.6326549470252347,11612.229999999981,0.01|0.02|0.05,gdda_xm5_gdd30_19_20260815135040_c08a9a,2026-08-15T04:58:20+00:00
GDD30_20,sca_weekday,SCA曜日を選択,曜日別損失集中を事前ゲート化,曜日maskをEA内判定,"{""GoldDDSCAWeekMask"":15}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDSCAWeekMask"":15}","OOS net=36576.56 (0.609x), PF=1.285548 (0.921x), DD=18501.39円/18.50139pt (1.340x); baseline net=60050.52, PF=1.396192, DD=13806.08円",279633.88,1.8883470078039581,32052.719999999972,36576.560000000005,1.2855475537991194,18501.39000000003,0.01|0.02,gdda_oos_gdd30_20_20260815140448_93e896,2026-08-15T05:05:33+00:00
GDD31_01,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":62}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDPBWeekMask"":62}","IS net=331176.79 (1.000x), PF=1.871883 (1.000x), DD=32052.72円/32.05272pt (1.000x); baseline net=331176.79, PF=1.871883, DD=32052.72円",331176.79,1.8718825447675405,32052.719999999972,,,,0.01|0.02,gdda_is_gdd31_01_20260815140533_65e769,2026-08-15T05:06:39+00:00
GDD31_02,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":61}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDPBWeekMask"":61}","OOS net=56899.03 (0.948x), PF=1.382802 (0.990x), DD=12380.96円/12.38096pt (0.897x); baseline net=60050.52, PF=1.396192, DD=13806.08円",355812.33,2.0611411440894143,21922.610000000015,56899.03,1.3828022002419298,12380.960000000006,0.01|0.02|0.05,gdda_xm5_gdd31_02_20260815140830_13eaeb,2026-08-15T05:16:00+00:00
GDD31_03,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":59}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDPBWeekMask"":59}","OOS net=55841.68 (0.930x), PF=1.370649 (0.982x), DD=11185.80円/11.18580pt (0.810x); baseline net=60050.52, PF=1.396192, DD=13806.08円",288424.64999999997,1.768719853678526,32052.719999999972,55841.68,1.370648545082291,11185.800000000032,0.01|0.02|0.05,gdda_xm5_gdd31_03_20260815142313_b0947c,2026-08-15T05:30:44+00:00
GDD31_04,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":55}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":55}","OOS net=46624.18 (0.776x), PF=1.310215 (0.938x), DD=15593.20円/15.59320pt (1.129x); baseline net=60050.52, PF=1.396192, DD=13806.08円",335915.95,2.003826732133741,19566.110000000015,46624.18,1.3102151091021608,15593.200000000012,0.01|0.02,gdda_oos_gdd31_04_20260815143711_93b4d6,2026-08-15T05:37:57+00:00
GDD31_05,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":47}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":47}","OOS net=61756.82 (1.028x), PF=1.417013 (1.015x), DD=14020.76円/14.02076pt (1.016x); baseline net=60050.52, PF=1.396192, DD=13806.08円",322094.18,1.8906354310577793,32243.980000000025,61756.82,1.4170128391332684,14020.759999999995,0.01|0.02,gdda_oos_gdd31_05_20260815143902_0598f8,2026-08-15T05:39:48+00:00
GDD31_06,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":60}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDPBWeekMask"":60}","OOS net=56899.03 (0.948x), PF=1.382802 (0.990x), DD=12380.96円/12.38096pt (0.897x); baseline net=60050.52, PF=1.396192, DD=13806.08円",355812.33,2.0611411440894143,21922.610000000015,56899.03,1.3828022002419298,12380.960000000006,0.01|0.02|0.05,gdda_xm5_gdd31_06_20260815144139_7c42bc,2026-08-15T05:49:09+00:00
GDD31_07,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":58}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDPBWeekMask"":58}","OOS net=55841.68 (0.930x), PF=1.370649 (0.982x), DD=11185.80円/11.18580pt (0.810x); baseline net=60050.52, PF=1.396192, DD=13806.08円",288424.64999999997,1.768719853678526,32052.719999999972,55841.68,1.370648545082291,11185.800000000032,0.01|0.02|0.05,gdda_xm5_gdd31_07_20260815145100_e5fb90,2026-08-15T05:58:30+00:00
GDD31_08,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":54}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":54}","OOS net=46624.18 (0.776x), PF=1.310215 (0.938x), DD=15593.20円/15.59320pt (1.129x); baseline net=60050.52, PF=1.396192, DD=13806.08円",335915.95,2.003826732133741,19566.110000000015,46624.18,1.3102151091021608,15593.200000000012,0.01|0.02,gdda_oos_gdd31_08_20260815150458_4e6c43,2026-08-15T06:05:43+00:00
GDD31_09,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":46}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":46}","OOS net=61756.82 (1.028x), PF=1.417013 (1.015x), DD=14020.76円/14.02076pt (1.016x); baseline net=60050.52, PF=1.396192, DD=13806.08円",322094.18,1.8906354310577793,32243.980000000025,61756.82,1.4170128391332684,14020.759999999995,0.01|0.02,gdda_oos_gdd31_09_20260815150649_c04d2e,2026-08-15T06:07:34+00:00
GDD31_10,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":57}",(2)軽微なコード変更,OOS_PASS,"{""GoldDDPBWeekMask"":57}","OOS net=53987.45 (0.899x), PF=1.369294 (0.981x), DD=13033.95円/13.03395pt (0.944x); baseline net=60050.52, PF=1.396192, DD=13806.08円",297254.61,1.9122411254815548,26341.350000000035,53987.450000000004,1.3692941394718632,13033.950000000012,0.01|0.02|0.05,gdda_xm5_gdd31_10_20260815150925_34aa52,2026-08-15T06:16:55+00:00
GDD31_11,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":53}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":53}","OOS net=41269.40 (0.687x), PF=1.279743 (0.917x), DD=16856.04円/16.85604pt (1.221x); baseline net=60050.52, PF=1.396192, DD=13806.08円",335500.63,2.0645534141766264,19019.179999999993,41269.4,1.2797429662295783,16856.040000000037,0.01|0.02,gdda_oos_gdd31_11_20260815151801_a5fff3,2026-08-15T06:18:46+00:00
GDD31_12,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":45}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":45}","OOS net=56810.10 (0.946x), PF=1.393915 (0.998x), DD=14777.98円/14.77798pt (1.070x); baseline net=60050.52, PF=1.396192, DD=13806.08円",343759.64,2.083173616313262,25013.24999999997,56810.1,1.3939149845453993,14777.98000000001,0.01|0.02,gdda_oos_gdd31_12_20260815151952_891043,2026-08-15T06:20:37+00:00
GDD31_13,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":51}",(2)軽微なコード変更,OOS_REJECT,"{""GoldDDPBWeekMask"":51}","OOS net=42696.94 (0.711x), PF=1.292972 (0.926x), DD=15800.94円/15.80094pt (1.144x); baseline net=60050.52, PF=1.396192, DD=13806.08円",319291.1,1.983427264086379,24584.14000000003,42696.94,1.2929715614012565,15800.940000000031,0.01|0.02,gdda_oos_gdd31_13_20260815152142_b008f3,2026-08-15T06:22:28+00:00
GDD31_14,pb_weekday,PB曜日を選択,週内の流動性・イベント差を利用,曜日maskをEA内判定,"{""GoldDDPBWeekMask"":43}",(2)軽微なコード変更,IS_REJECT,"{""GoldDDPBWeekMask"":43}","IS net=269290.24 (0.813x), PF=1.746398 (0.933x), DD=42125.19円/42.12519pt (1.314x); baseline net=331176.79, PF=1.871883, DD=32052.72円",269290.24,1.746398393286661,42125.190000000046,,,,0.01|0.02,gdda_is_gdd31_14_20260815152228_77bd4d,2026-08-15T06:23:33+00:00
