id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX0643,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=16; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0644,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=16; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0645,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=18; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0646,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=18; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0647,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=20; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0648,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=20; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0649,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=22; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0650,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.1; OafxGJForceClose=22; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.1, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0651,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=14; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0652,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=14; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0653,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=16; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0654,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=16; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0655,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=18; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0656,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=18; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0657,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=20; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0658,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=20; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0659,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=22; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0660,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.2; OafxGJForceClose=22; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.2, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0661,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=14; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0662,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=14; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0663,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=16; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0664,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=16; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0665,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=18; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0666,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=18; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0667,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=20; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0668,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=20; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0669,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=22; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0670,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.4; OafxGJForceClose=22; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.4, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0671,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=14; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0672,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=14; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0673,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=16; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0674,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=16; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0675,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=18; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0676,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=18; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 18, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0677,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=20; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0678,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=20; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 20, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0679,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=22; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0680,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.6; OafxGJForceClose=22; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 22, ""OafxGJRR"": 2.6, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0681,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.8; OafxGJForceClose=14; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.8, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0682,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.8; OafxGJForceClose=14; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 14, ""OafxGJRR"": 2.8, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
OAFX0683,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.8; OafxGJForceClose=16; OafxGJSLRangeFraction=0.6,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.8, ""OafxGJSLRangeFraction"": 0.6, ""OafxLabMode"": 7}",
OAFX0684,sca_gj_exit_risk,SCA GBPJPYのRR・強制決済時刻・初期SL幅を同時調整,主因枠の損失額を実際のSLと保有期限で抑え、利益毀損を比較する,レンジ幅に対するSL比率とTP、強制決済を注文時に実装して実測,OafxGJRR=2.8; OafxGJForceClose=16; OafxGJSLRangeFraction=0.8,2軽微なコード変更,UNTESTED,"{""OafxGJForceClose"": 16, ""OafxGJRR"": 2.8, ""OafxGJSLRangeFraction"": 0.8, ""OafxLabMode"": 7}",
