proposal_id,family,family_name,class,overview,rationale,test_method,variation
F16-20,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.5}"
F16-21,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.5}"
F16-22,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.5}"
F16-23,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.5}"
F16-24,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.5}"
F16-25,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.75}"
F16-26,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.75}"
F16-27,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.75}"
F16-28,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.75}"
F16-29,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.75}"
F16-30,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.75}"
F16-31,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.75}"
F16-32,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.75}"
F16-33,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.9}"
F16-34,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.9}"
F16-35,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.9}"
F16-36,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.9}"
F16-37,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.9}"
F16-38,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.9}"
F16-39,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.9}"
F16-40,F16,gold overlap brake,B,GOLD2本の直近損益悪化時に同群を縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.9}"
F17-01,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.0}"
F17-02,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.0}"
F17-03,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}"
F17-04,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}"
F17-05,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}"
F17-06,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}"
F17-07,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}"
F17-08,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.0}"
F17-09,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.25}"
F17-10,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.25}"
F17-11,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.25}"
F17-12,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.25}"
F17-13,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.25}"
F17-14,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.25}"
F17-15,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.25}"
F17-16,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.25}"
F17-17,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.5}"
F17-18,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.5}"
F17-19,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.5}"
F17-20,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.5}"
F17-21,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.5}"
F17-22,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.5}"
F17-23,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.5}"
F17-24,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.5}"
F17-25,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.75}"
F17-26,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.75}"
F17-27,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.75}"
F17-28,F17,cross-sectional rank,B,過去成績下位のスリーブだけを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.75}"
