id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX1593,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.3,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.3, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1594,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.4,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.4, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1595,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.5,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.5, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1596,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.6,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.6, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1597,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.7,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.7, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1598,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.8,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.8, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1599,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=0.9,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 0.9, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1600,gj_profit_giveback_exit,SCA GBPJPYの含み益ピーク到達後、指定割合を失った時点で成行決済,利益化した建玉の全損反転を防ぎつつ、発動前の通常変動と全エントリーを維持する,建玉別の最大含み益RをEA内で保持し、最小ピークR到達後のギブバック率で決済,Oafx2PeakMinR=2.0; Oafx2GivebackFraction=1.0,2中規模のコード変更,UNTESTED,"{""Oafx2GivebackFraction"": 1.0, ""Oafx2LabMode"": 106, ""Oafx2PeakMinR"": 2.0}",
OAFX1601,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.2; Oafx2PartialLots=0.01,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.01, ""Oafx2PartialTriggerR"": 0.2}",
OAFX1602,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.2; Oafx2PartialLots=0.02,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.02, ""Oafx2PartialTriggerR"": 0.2}",
OAFX1603,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.2; Oafx2PartialLots=0.03,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.03, ""Oafx2PartialTriggerR"": 0.2}",
OAFX1604,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.2; Oafx2PartialLots=0.04,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.04, ""Oafx2PartialTriggerR"": 0.2}",
OAFX1605,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.2; Oafx2PartialLots=0.05,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.05, ""Oafx2PartialTriggerR"": 0.2}",
OAFX1606,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.3; Oafx2PartialLots=0.01,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.01, ""Oafx2PartialTriggerR"": 0.3}",
OAFX1607,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.3; Oafx2PartialLots=0.02,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.02, ""Oafx2PartialTriggerR"": 0.3}",
OAFX1608,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.3; Oafx2PartialLots=0.03,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.03, ""Oafx2PartialTriggerR"": 0.3}",
OAFX1609,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.3; Oafx2PartialLots=0.04,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.04, ""Oafx2PartialTriggerR"": 0.3}",
OAFX1610,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.3; Oafx2PartialLots=0.05,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.05, ""Oafx2PartialTriggerR"": 0.3}",
OAFX1611,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.4; Oafx2PartialLots=0.01,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.01, ""Oafx2PartialTriggerR"": 0.4}",
OAFX1612,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.4; Oafx2PartialLots=0.02,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.02, ""Oafx2PartialTriggerR"": 0.4}",
OAFX1613,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.4; Oafx2PartialLots=0.03,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.03, ""Oafx2PartialTriggerR"": 0.4}",
OAFX1614,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.4; Oafx2PartialLots=0.04,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.04, ""Oafx2PartialTriggerR"": 0.4}",
OAFX1615,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.4; Oafx2PartialLots=0.05,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.05, ""Oafx2PartialTriggerR"": 0.4}",
OAFX1616,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.5; Oafx2PartialLots=0.01,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.01, ""Oafx2PartialTriggerR"": 0.5}",
OAFX1617,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.5; Oafx2PartialLots=0.02,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.02, ""Oafx2PartialTriggerR"": 0.5}",
OAFX1618,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.5; Oafx2PartialLots=0.03,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.03, ""Oafx2PartialTriggerR"": 0.5}",
OAFX1619,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.5; Oafx2PartialLots=0.04,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.04, ""Oafx2PartialTriggerR"": 0.5}",
OAFX1620,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.5; Oafx2PartialLots=0.05,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.05, ""Oafx2PartialTriggerR"": 0.5}",
OAFX1621,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.6; Oafx2PartialLots=0.01,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.01, ""Oafx2PartialTriggerR"": 0.6}",
OAFX1622,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.6; Oafx2PartialLots=0.02,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.02, ""Oafx2PartialTriggerR"": 0.6}",
OAFX1623,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.6; Oafx2PartialLots=0.03,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.03, ""Oafx2PartialTriggerR"": 0.6}",
OAFX1624,gj_boost_partial_exit,SCA GBPJPYの逆張りブースト建玉だけを一定Rで0.01 lot単位に部分決済,0.06 lot群の利益機会を残しながら一部を早期回収し、その後の損失振幅を小さくする,0.01 lot建玉は変更せず、より大きい建玉だけ指定Rで指定lotを一度部分決済してEA実測,Oafx2PartialTriggerR=0.6; Oafx2PartialLots=0.04,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 107, ""Oafx2PartialLots"": 0.04, ""Oafx2PartialTriggerR"": 0.6}",
